regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason
rem_only,1,lag_p1,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-395.7316196051852,-452.3158366238851,-56.58421701869992,804.1650106437999,993.5440732817766,-189.37906263797674,795.4632392103704,932.6316732477702,-137.16843403739983,10,2,0.2,ok
rem_only,3,lag_p3,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.8,0.8,-552.6546234530845,-596.59749414457,-43.942870691485496,1461.3484138306226,1858.9327151805537,-397.58430134993114,1217.309246906169,1403.19498828914,-185.885741382971,10,1,0.1,ok
rem_only,3,lag_p3,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-389.8326132173205,-397.1854249117602,-7.352811694439708,792.3353349376371,889.3966635959913,-97.06132865835423,783.665226434641,824.3708498235204,-40.70562338887942,10,0,0.0,ok
rem_only,5,lag_p5,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-552.6546234530845,-559.84431352568,-7.1896900725955675,1461.3484138306226,1784.309322131243,-322.96090830062053,1217.309246906169,1329.68862705136,-112.37938014519113,10,1,0.1,ok
rem_only,5,lag_p5,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-387.5256291292611,-393.5753226426782,-6.049693513417083,787.7107000695677,882.0964588681968,-94.38575879862913,779.0512582585222,817.1506452853564,-38.099387026834165,10,0,0.0,ok
stable_sleep,-5,lag_m5,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2643.1707055736156,-47.16616408556547,5732.799481121115,6366.815117964443,-634.0156368433281,5336.0090829761,5574.341411147231,-238.33232817113094,10,0,0.0,ok
stable_sleep,-5,lag_m5,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1256.0752908802137,-1261.2247796766776,-5.1494887964638565,2527.1538506761945,2657.4789795952565,-130.32512891906208,2516.1505817604275,2558.449559353355,-42.29897759292771,10,2,0.2,ok
stable_sleep,-3,lag_m3,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2656.33626465791,-60.33172316985974,5732.799481121115,6393.779900521886,-660.9804194007711,5336.0090829761,5600.67252931582,-264.6634463397195,10,0,0.0,ok
stable_sleep,-3,lag_m3,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1260.7020983725606,-1264.241619257015,-3.539520884454305,2536.415181294596,2663.5820994593037,-127.16691816470757,2525.404196745121,2564.48323851403,-39.07904176890861,10,4,0.4,ok
stable_sleep,-1,lag_m1,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2694.576064149556,-98.5715226615057,5732.799481121115,6470.654128417545,-737.8546472964299,5336.0090829761,5677.152128299112,-341.1430453230114,10,0,0.0,ok
