regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0150879574835,-1272.289234954114,-5.274146996630407,2549.0510370277234,2679.7662199230326,-130.71518289530923,2538.0301759149675,2580.5784699082283,-42.54829399326081,10,7,0.7,ok,stage_preserving_rng_shuffle,0,424242,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11777.177212468869,-215.6624920956401,23772.627979696423,24853.55150283767,-1080.9235231412458,23267.029440746453,23842.354424937734,-575.3249841912802,10,0,0.0,ok,stage_preserving_rng_shuffle,1,425251,False
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5745.749348440919,-5749.09471393497,-3.3453654940512934,11509.54310074156,11660.589062607432,-151.04596186587332,11495.498696881838,11534.18942786994,-38.69073098810259,10,3,0.3,ok,stage_preserving_rng_shuffle,1,425251,False
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3433.900498287377,-119.5479967499432,7197.630824408318,8005.6526392416545,-808.0218148333361,6772.705003074868,7155.800996574754,-383.0959934998864,10,1,0.1,ok,stage_preserving_rng_shuffle,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.537024046359,-1874.5181434852416,-3.9811194388828426,3756.876062196703,3891.254413906347,-134.37835170964445,3745.074048092718,3785.036286970484,-39.962238877765685,10,1,0.1,ok,stage_preserving_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2709.02500901448,-113.02046752642946,5732.799481121115,6499.630814318989,-766.8313331978743,5336.0090829761,5706.050018028959,-370.0409350528589,10,1,0.1,ok,stage_preserving_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.7084714445011,-1271.0165985952956,-4.308127150794462,2548.437804001758,2677.2209472053955,-128.78314320363734,2537.4169428890023,2578.033197190591,-40.61625430158893,10,5,0.5,ok,stage_preserving_rng_shuffle,1,425251,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11694.255909873284,-132.74118950005868,23772.627979696423,24687.708897646506,-915.080917950083,23267.029440746453,23676.51181974657,-409.48237900011736,10,0,0.0,ok,stage_preserving_rng_shuffle,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.518233060927,-5749.070611769683,-4.552378708755896,11507.080869981575,11660.540858276858,-153.45998829528253,11493.036466121854,11534.141223539364,-41.10475741751179,10,2,0.2,ok,stage_preserving_rng_shuffle,2,426260,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3418.588747412989,-104.2362458755556,7197.630824408318,7975.02913749288,-777.3983130845618,6772.705003074868,7125.177494825979,-352.4724917511112,10,1,0.1,ok,stage_preserving_rng_shuffle,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.3201410387549,-1874.90708890736,-5.586947868604966,3754.4422961814944,3892.032304750583,-137.5900085690887,3742.6402820775097,3785.81417781472,-43.17389573720993,10,1,0.1,ok,stage_preserving_rng_shuffle,2,426260,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2683.69883321242,-87.69429172436958,5732.799481121115,6448.978462714869,-716.1789815937545,5336.0090829761,5655.397666424839,-319.38858344873915,10,0,0.0,ok,stage_preserving_rng_shuffle,2,426260,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.6691602626263,-1270.8373773661096,-3.16821710348313,2550.359181638009,2676.862504747023,-126.50332310901422,2539.338320525253,2577.6747547322198,-38.33643420696626,10,3,0.3,ok,stage_preserving_rng_shuffle,2,426260,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11715.878221281626,-154.36350090839915,23772.627979696423,24730.953520463187,-958.325540766764,23267.029440746453,23719.75644256325,-452.7270018167983,10,0,0.0,ok,stage_preserving_rng_shuffle,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5745.2237583571,-5749.3295717611145,-4.1058134040149525,11508.49192057392,11661.05877825972,-152.56685768580064,11494.4475167142,11534.659143522227,-40.21162680802991,10,1,0.1,ok,stage_preserving_rng_shuffle,3,427269,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3413.092438814742,-98.73993727730794,7197.630824408318,7964.036520296384,-766.4056958880656,6772.705003074868,7114.184877629484,-341.4798745546159,10,1,0.1,ok,stage_preserving_rng_shuffle,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1871.390288806508,-1875.1510512966236,-3.76076249011544,3758.582591717001,3892.52022952911,-133.93763781210964,3746.780577613016,3786.302102593247,-39.52152498023088,10,1,0.1,ok,stage_preserving_rng_shuffle,3,427269,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2643.420906917333,-47.41636542928336,5732.799481121115,6368.422610124697,-635.6231290035821,5336.0090829761,5574.841813834667,-238.83273085856672,10,0,0.0,ok,stage_preserving_rng_shuffle,3,427269,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.8569585630323,-1270.2154335658888,-3.3584750028562667,2548.734778238821,2675.618617146581,-126.88383890776048,2537.713917126065,2576.4308671317776,-38.71695000571253,10,2,0.2,ok,stage_preserving_rng_shuffle,3,427269,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11626.04052225821,-64.5258018849836,23772.627979696423,24551.278122416355,-778.6501427199328,23267.029440746453,23540.08104451642,-273.0516037699672,10,0,0.0,ok,stage_preserving_rng_shuffle,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.420949305148,-5753.141694489239,-8.720745184091356,11506.886302470017,11668.68302371597,-161.79672124595345,11492.841898610295,11542.283388978478,-49.44149036818271,10,1,0.1,ok,stage_preserving_rng_shuffle,4,428278,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3404.8116219680837,-90.45912043064936,7197.630824408318,7947.474886603068,-749.8440621947493,6772.705003074868,7097.623243936167,-324.9182408612987,10,1,0.1,ok,stage_preserving_rng_shuffle,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.8812640004687,-1874.1809982482505,-3.299734247781771,3757.564542104922,3890.580123432365,-133.0155813274423,3745.7625280009374,3784.361996496501,-38.59946849556354,10,4,0.4,ok,stage_preserving_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2650.5399993848314,-54.53545789678128,5732.799481121115,6382.660795059693,-649.861313938578,5336.0090829761,5589.079998769663,-253.07091579356256,10,1,0.1,ok,stage_preserving_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1267.9889821425409,-1270.7646648555224,-2.7756827129815065,2550.9988253978377,2676.7170797258486,-125.71825432801096,2539.9779642850817,2577.5293297110447,-37.55136542596301,10,3,0.3,ok,stage_preserving_rng_shuffle,4,428278,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11647.53103114109,-86.01631076786362,23772.627979696423,24594.25914018212,-821.6311604856928,23267.029440746453,23583.06206228218,-316.03262153572723,10,0,0.0,ok,stage_preserving_rng_shuffle,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.412680671361,-5750.236428491354,-5.8237478199926045,11506.869765202444,11662.8724917202,-156.00272651775597,11492.825361342722,11536.472856982708,-43.64749563998521,10,0,0.0,ok,stage_preserving_rng_shuffle,5,429287,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3399.161110480295,-84.80860894286116,7197.630824408318,7936.173863627491,-738.5430392191729,6772.705003074868,7086.32222096059,-313.6172178857223,10,1,0.1,ok,stage_preserving_rng_shuffle,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.3303105356545,-1872.6888914184576,-3.3585808828033805,3754.4626351752936,3887.595909772779,-133.13327459748552,3742.660621071309,3781.377782836916,-38.71716176560676,10,1,0.1,ok,stage_preserving_rng_shuffle,5,429287,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2701.6798645265444,-105.6753230384943,5732.799481121115,6484.940525343119,-752.141044222004,5336.0090829761,5691.359729053089,-355.3506460769886,10,0,0.0,ok,stage_preserving_rng_shuffle,5,429287,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.6092692922316,-1272.774660127503,-6.16539083527141,2548.239399697219,2680.73707026981,-132.49767057259078,2537.218538584463,2581.549320255006,-44.33078167054282,10,5,0.5,ok,stage_preserving_rng_shuffle,5,429287,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11720.284065905073,-158.76934553184583,23772.627979696423,24739.76520971008,-967.1372300136572,23267.029440746453,23728.568131810145,-461.53869106369166,10,0,0.0,ok,stage_preserving_rng_shuffle,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5745.244866344374,-5755.544139966963,-10.299273622588773,11508.53413654847,11673.487914671416,-164.95377812294828,11494.489732688748,11547.088279933923,-52.59854724517754,10,0,0.0,ok,stage_preserving_rng_shuffle,6,430296,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3468.014691361941,-153.6621898245071,7197.630824408318,8073.881025390783,-876.2502009824648,6772.705003074868,7224.029382723882,-451.3243796490142,10,0,0.0,ok,stage_preserving_rng_shuffle,6,430296,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.6437589855584,-1879.884875458787,-10.24111647322843,3755.089532075102,3901.9878778534376,-146.89834577833562,3743.287517971117,3795.769750917574,-52.48223294645686,10,2,0.2,ok,stage_preserving_rng_shuffle,6,430296,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.0,-0.8,-2596.00454148805,-2696.34230227389,-100.33776078583968,5732.799481121115,6474.2654008378095,-741.4659197166948,5336.0090829761,5680.68460454778,-344.6755215716794,10,0,0.0,ok,stage_preserving_rng_shuffle,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.886229822534,-1273.1320995349115,-6.245869712377726,2548.793320757824,2681.451949084628,-132.65862832680386,2537.772459645068,2582.2641990698235,-44.49173942475545,10,3,0.3,ok,stage_preserving_rng_shuffle,6,430296,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11637.97292033052,-76.45819995729471,23772.627979696423,24575.142918560978,-802.514938864555,23267.029440746453,23563.945840661043,-296.9163999145894,10,0,0.0,ok,stage_preserving_rng_shuffle,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5744.876680559997,-5751.139255762545,-6.2625752025478505,11507.797764979716,11664.678146262582,-156.88038128286644,11493.753361119994,11538.27851152509,-44.5251504050957,10,0,0.0,ok,stage_preserving_rng_shuffle,7,431305,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3424.7071260435005,-110.35462450606656,7197.630824408318,7987.265894753902,-789.6350703455837,6772.705003074868,7137.414252087001,-364.7092490121331,10,0,0.0,ok,stage_preserving_rng_shuffle,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1869.2548970105988,-1873.6518856875791,-4.3969886769803,3754.3118081251823,3889.5218983110217,-135.21009018583936,3742.5097940211976,3783.3037713751582,-40.7939773539606,10,1,0.1,ok,stage_preserving_rng_shuffle,7,431305,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2642.636746367913,-46.632204879863366,5732.799481121115,6366.854289025857,-634.0548079047421,5336.0090829761,5573.273492735827,-237.26440975972676,10,1,0.1,ok,stage_preserving_rng_shuffle,7,431305,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.50654918543,-1267.883603005096,-1.3770538196661164,2548.033959483616,2670.954956024996,-122.9209965413802,2537.01309837086,2571.767206010192,-34.75410763933223,10,4,0.4,ok,stage_preserving_rng_shuffle,7,431305,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11771.234489600254,-209.71976922702743,23772.627979696423,24841.666057100443,-1069.0380774040204,23267.029440746453,23830.46897920051,-563.4395384540549,10,0,0.0,ok,stage_preserving_rng_shuffle,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5743.937000452894,-5746.042885048898,-2.1058845960042163,11505.918404765507,11654.485404835288,-148.56700006977917,11491.874000905787,11528.085770097796,-36.21176919200843,10,2,0.2,ok,stage_preserving_rng_shuffle,8,432314,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3374.6609730571186,-60.308471519684645,7197.630824408318,7887.173588781137,-689.542764372819,6772.705003074868,7037.321946114237,-264.6169430393693,10,0,0.0,ok,stage_preserving_rng_shuffle,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.6469244677448,-1876.3600308672912,-5.713106399546632,3757.095863039474,3894.938188670446,-137.84232563097203,3745.293848935489,3788.7200617345834,-43.426212799093264,10,2,0.2,ok,stage_preserving_rng_shuffle,8,432314,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2686.6613298834773,-90.65678839542716,5732.799481121115,6454.903456056984,-722.1039749358697,5336.0090829761,5661.3226597669545,-325.3135767908543,10,0,0.0,ok,stage_preserving_rng_shuffle,8,432314,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1268.2013934706674,-1273.0939975173007,-4.892604046633323,2551.423648054091,2681.375745049406,-129.95209699531506,2540.402786941335,2582.187995034601,-41.78520809326665,10,5,0.5,ok,stage_preserving_rng_shuffle,8,432314,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11640.677362527524,-79.16264215429874,23772.627979696423,24580.551802954986,-807.9238232585631,23267.029440746453,23569.35472505505,-302.3252843085975,10,0,0.0,ok,stage_preserving_rng_shuffle,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.660197934342,-5752.518358220582,-7.858160286239581,11507.364799728406,11667.436351178656,-160.0715514502499,11493.320395868684,11541.036716441164,-47.71632057247916,10,1,0.1,ok,stage_preserving_rng_shuffle,9,433323,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3429.5887327053824,-115.23623116794852,7197.630824408318,7997.029108077666,-799.3982836693476,6772.705003074868,7147.177465410765,-374.472462335897,10,0,0.0,ok,stage_preserving_rng_shuffle,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.896551619874,-1874.212362181465,-3.315810561590979,3757.595117343733,3890.6428512987936,-133.04773395506072,3745.793103239748,3784.42472436293,-38.63162112318196,10,0,0.0,ok,stage_preserving_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2740.6325161261952,-144.62797463814513,5732.799481121115,6562.84582854242,-830.0463474213057,5336.0090829761,5769.265032252391,-433.2559492762903,10,1,0.1,ok,stage_preserving_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.2262790432503,-1273.312245824828,-6.085966781577326,2549.473419199257,2681.81224166446,-132.33882246520307,2538.452558086501,2582.624491649656,-44.17193356315465,10,4,0.4,ok,stage_preserving_rng_shuffle,9,433323,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11807.703088615754,-246.18836824252685,23772.627979696423,24914.60325513144,-1141.9752754350193,23267.029440746453,23903.406177231507,-636.3767364850537,10,0,0.0,ok,stage_preserving_rng_shuffle,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.651493774344,-5748.433790732512,-3.782296958167535,11507.34739140841,11659.267216202516,-151.9198247941058,11493.302987548688,11532.867581465023,-39.56459391633507,10,0,0.0,ok,stage_preserving_rng_shuffle,10,434332,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3432.10542924154,-117.75292770410624,7197.630824408318,8002.062501149981,-804.4316767416631,6772.705003074868,7152.21085848308,-379.5058554082125,10,0,0.0,ok,stage_preserving_rng_shuffle,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.1926072101703,-1875.0230658660832,-4.830458655912707,3756.1872285243257,3892.26425866803,-136.07703014370418,3744.385214420341,3786.0461317321674,-41.660917311825415,10,2,0.2,ok,stage_preserving_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2686.706703631468,-90.7021621434178,5732.799481121115,6454.994203552966,-722.194722431851,5336.0090829761,5661.413407262936,-325.4043242868356,10,0,0.0,ok,stage_preserving_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.1124606820874,-1272.218763401754,-5.106302719666701,2549.245782476931,2679.625276818312,-130.37949434138136,2538.224921364175,2580.4375268035083,-42.2126054393334,10,3,0.3,ok,stage_preserving_rng_shuffle,10,434332,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11673.96348694044,-112.44876656721316,23772.627979696423,24647.12405178081,-874.4960720843919,23267.029440746453,23635.92697388088,-368.8975331344264,10,0,0.0,ok,stage_preserving_rng_shuffle,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.82625101492,-5750.749612671359,-5.9233616564388285,11507.69690588956,11663.89886008021,-156.2019541906484,11493.65250202984,11537.499225342715,-43.84672331287766,10,1,0.1,ok,stage_preserving_rng_shuffle,11,435341,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3385.833955481979,-71.48145394454514,7197.630824408318,7909.519553630858,-711.88872922254,6772.705003074868,7059.667910963958,-286.9629078890903,10,1,0.1,ok,stage_preserving_rng_shuffle,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.85362529348,-1875.629480401014,-4.775855107534198,3757.509264690944,3893.477087737892,-135.96782304694716,3745.70725058696,3787.258960802028,-41.5517102150684,10,3,0.3,ok,stage_preserving_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2667.467567759294,-71.46302627124396,5732.799481121115,6416.515931808618,-683.7164506875033,5336.0090829761,5622.935135518588,-286.9260525424879,10,2,0.2,ok,stage_preserving_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.7799673175373,-1269.2453757614426,-2.465408443905289,2548.5807957478305,2673.678501537689,-125.09770578985854,2537.5599346350746,2574.490751522885,-36.93081688781058,10,2,0.2,ok,stage_preserving_rng_shuffle,11,435341,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11708.88351830308,-147.368797929852,23772.627979696423,24716.96411450609,-944.3361348096696,23267.029440746453,23705.76703660616,-438.737595859704,10,0,0.0,ok,subject_mismatch,0,424242,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5745.154629196466,-5751.071462280732,-5.916833084265818,11508.353662252654,11664.542559298956,-156.18889704630237,11494.309258392932,11538.142924561464,-43.83366616853164,10,1,0.1,ok,subject_mismatch,0,424242,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3392.156954398018,-77.8044528605842,7197.630824408318,7922.165551462936,-724.5347270546181,6772.705003074868,7072.313908796036,-299.6089057211684,10,1,0.1,ok,subject_mismatch,0,424242,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.4571484011497,-1874.6111498650007,-4.154001463851046,3756.716310906284,3891.440426665865,-134.72411575958083,3744.9142968022993,3785.2222997300014,-40.30800292770209,10,2,0.2,ok,subject_mismatch,0,424242,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2642.578767076317,-46.57422558826738,5732.799481121115,6366.738330442665,-633.9388493215502,5336.0090829761,5573.157534152635,-237.1484511765348,10,1,0.1,ok,subject_mismatch,0,424242,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.8059248595537,-1271.832110360092,-5.026185500538304,2548.6327108318637,2678.851970734988,-130.21925990312457,2537.611849719108,2579.664220720184,-42.05237100107661,10,4,0.4,ok,subject_mismatch,0,424242,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11767.87720655228,-206.36248617905403,23772.627979696423,24834.951491004496,-1062.3235113080736,23267.029440746453,23823.75441310456,-556.7249723581081,10,0,0.0,ok,subject_mismatch,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.4253603430425,-5750.779015173912,-6.3536548308693455,11506.895124545808,11663.957665085316,-157.06254053950943,11492.850720686083,11537.558030347824,-44.70730966173869,10,1,0.1,ok,subject_mismatch,1,425251,True
