regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2890.0965154340865,-98.97587154269968,6123.031685927788,6861.773827158203,-738.7421412304147,5726.241287782774,6068.193030868173,-341.95174308539936,10,1,0.1,ok,subject_mismatch,0,424242,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.8059248595537,-1271.901626681085,-5.095701821531293,2548.6327108318637,2678.991003376974,-130.35829254511054,2537.611849719108,2579.80325336217,-42.191403643062586,10,7,0.7,ok,subject_mismatch,0,424242,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12088.20931636116,-49.86298729978444,24726.29119707272,25475.615710622256,-749.3245135495345,24220.692658122756,24464.41863272232,-243.72597459956887,10,0,0.0,ok,subject_mismatch,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.4253603430425,-5741.529064709491,2.8962956335517447,11506.895124545808,11645.457764156474,-138.56263961066725,11492.850720686083,11519.05812941898,-26.20740873289651,10,1,0.1,ok,subject_mismatch,1,425251,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3558.897501954425,-97.1757598130348,7492.369305616232,8255.646646575751,-763.2773409595193,7067.443484282781,7405.795003908851,-338.3515196260696,10,1,0.1,ok,subject_mismatch,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.0,-0.8,-1872.336603223776,-1875.6264102837756,-3.289807059999248,3760.475220551537,3893.470947503414,-132.99572695187726,3748.673206447552,3787.252820567551,-38.579614119998496,10,0,0.0,ok,subject_mismatch,1,425251,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2890.07962240523,-98.95897851384323,6123.031685927788,6861.74004110049,-738.7083551727019,5726.241287782774,6068.15924481046,-341.9179570276865,10,0,0.0,ok,subject_mismatch,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.9701088528384,-1267.5328999504611,-0.5627910976227213,2548.9610788184327,2670.2535499157266,-121.29247109729386,2537.940217705677,2571.0657999009222,-33.12558219524544,10,5,0.5,ok,subject_mismatch,1,425251,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12144.460292754578,-106.1139636932021,24726.29119707272,25588.11766340909,-861.8264663363698,24220.692658122756,24576.92058550916,-356.2279273864042,10,0,0.0,ok,subject_mismatch,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5745.873687057056,-5744.791816883023,1.0818701740327017,11509.791777973833,11651.983268503538,-142.19149052970533,11495.747374114111,11525.583633766046,-29.8362596519346,10,2,0.2,ok,subject_mismatch,2,426260,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3612.915765003867,-151.19402286247623,7492.369305616232,8363.683172674635,-871.313867058403,7067.443484282781,7513.831530007734,-446.38804572495246,10,2,0.2,ok,subject_mismatch,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.5373073914768,-1878.344439573432,-7.807132181955239,3756.876628886938,3898.907006082727,-142.03037719578924,3745.074614782953,3792.688879146864,-47.61426436391048,10,3,0.3,ok,subject_mismatch,2,426260,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2894.413242714183,-103.2925988227962,6123.031685927788,6870.407281718396,-747.3755957906078,5726.241287782774,6076.826485428366,-350.5851976455924,10,0,0.0,ok,subject_mismatch,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1265.0767375823598,-1268.7881399238015,-3.711402341441726,2545.1743362774755,2672.764029862408,-127.58969358493188,2534.15347516472,2573.576279847603,-39.42280468288345,10,2,0.2,ok,subject_mismatch,2,426260,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12097.429986817197,-59.08365775582024,24726.29119707272,25494.057051534328,-767.7658544616061,24220.692658122756,24482.859973634397,-262.1673155116405,10,0,0.0,ok,subject_mismatch,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.34881435592,-5747.556174586068,-3.2073602301479696,11506.74203257156,11657.511983909628,-150.76995133806668,11492.69762871184,11531.112349172136,-38.41472046029594,10,2,0.2,ok,subject_mismatch,3,427269,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3593.8705046029195,-132.1487624615288,7492.369305616232,8325.59265187274,-833.2233462565073,7067.443484282781,7475.741009205839,-408.2975249230576,10,1,0.1,ok,subject_mismatch,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.3387683108012,-1876.692466283587,-6.35369797278554,3756.479550725588,3895.6030595030375,-139.12350877744984,3744.677536621603,3789.384932567174,-44.70739594557108,10,1,0.1,ok,subject_mismatch,3,427269,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2918.8636100035383,-127.7429661121514,6123.031685927788,6919.308016297106,-796.2763303693182,5726.241287782774,6125.7272200070765,-399.4859322243028,10,0,0.0,ok,subject_mismatch,3,427269,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1267.7784343425617,-1271.0873792967625,-3.3089449542010243,2550.577729797879,2677.3625086083293,-126.78477881045046,2539.556868685123,2578.174758593525,-38.61788990840205,10,3,0.3,ok,subject_mismatch,3,427269,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12174.071984578548,-135.72565551717162,24726.29119707272,25647.34104705703,-921.0498499843088,24220.692658122756,24636.143969157096,-415.4513110343432,10,0,0.0,ok,subject_mismatch,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.247843315772,-5745.318222691402,-1.070379375630182,11506.540090491266,11653.036080120297,-146.4959896290311,11492.495686631544,11526.636445382805,-34.140758751260364,10,1,0.1,ok,subject_mismatch,4,428278,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3582.804348587056,-121.08260644566552,7492.369305616232,8303.460339841013,-811.0910342247807,7067.443484282781,7453.608697174112,-386.1652128913311,10,1,0.1,ok,subject_mismatch,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.6035425079845,-1874.970699000923,-4.367156492938648,3757.0090991199536,3892.1595249377096,-135.15042581775606,3745.207085015969,3785.941398001846,-40.734312985877295,10,0,0.0,ok,subject_mismatch,4,428278,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2907.936390760357,-116.81574686897012,6123.031685927788,6897.453577810744,-774.4218918829556,5726.241287782774,6103.872781520714,-377.6314937379402,10,1,0.1,ok,subject_mismatch,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.3278455870552,-1271.684209740252,-4.356364153196864,2549.6765522868664,2678.5561694953085,-128.87961720844214,2538.6556911741104,2579.368419480504,-40.71272830639373,10,4,0.4,ok,subject_mismatch,4,428278,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12106.571402013293,-68.22507295191645,24726.29119707272,25512.33988192652,-786.0486848537985,24220.692658122756,24501.142804026586,-280.4501459038329,10,0,0.0,ok,subject_mismatch,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.396390910187,-5743.949098839443,0.4472920707439698,11506.837185680097,11650.297832416378,-143.4606467362828,11492.792781820372,11523.898197678884,-31.10541585851206,10,1,0.1,ok,subject_mismatch,5,429287,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3595.316265392539,-133.59452325114853,7492.369305616232,8328.48417345198,-836.1148678357476,7067.443484282781,7478.632530785078,-411.18904650229706,10,1,0.1,ok,subject_mismatch,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1869.6826243978544,-1880.0079852806916,-10.325360882837003,3755.1672628996935,3902.2340974972462,-147.06683459755277,3743.365248795709,3796.015970561383,-52.65072176567401,10,1,0.1,ok,subject_mismatch,5,429287,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2866.012697903981,-74.89205401259414,6123.031685927788,6813.606192097992,-690.5745061702037,5726.241287782774,6020.025395807962,-293.7841080251883,10,0,0.0,ok,subject_mismatch,5,429287,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.044304753957,-1271.7990915139108,-4.754786759953731,2549.10947062067,2678.7859330426254,-129.67646242195542,2538.088609507914,2579.598183027821,-41.50957351990746,10,4,0.4,ok,subject_mismatch,5,429287,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12205.62976599734,-167.28343693596253,24726.29119707272,25710.45660989461,-984.1654128218906,24220.692658122756,24699.25953199468,-478.56687387192505,10,0,0.0,ok,subject_mismatch,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5746.253238346112,-5749.409487619555,-3.156249273442881,11510.550880551946,11661.218609976602,-150.6677294246565,11496.506476692224,11534.81897523911,-38.31249854688576,10,2,0.2,ok,subject_mismatch,6,430296,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3607.566774662943,-145.84503252155218,7492.369305616232,8352.985191992786,-860.615886376554,7067.443484282781,7503.133549325886,-435.6900650431044,10,1,0.1,ok,subject_mismatch,6,430296,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.5055309977304,-1876.113763715259,-5.608232717528608,3756.813076099445,3894.445654366381,-137.63257826693598,3745.0110619954608,3788.227527430518,-43.216465435057216,10,0,0.0,ok,subject_mismatch,6,430296,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2953.1809452926545,-162.06030140126768,6123.031685927788,6987.942686875339,-864.9110009475507,5726.241287782774,6194.361890585309,-468.12060280253536,10,0,0.0,ok,subject_mismatch,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.5701531470593,-1270.9566206371628,-4.386467490103541,2548.1611674068745,2677.100991289129,-128.93982388225504,2537.1403062941185,2577.9132412743256,-40.77293498020708,10,3,0.3,ok,subject_mismatch,6,430296,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12078.523852613323,-40.17752355194898,24726.29119707272,25456.244783126585,-729.9535860538635,24220.692658122756,24445.04770522665,-224.355047103898,10,0,0.0,ok,subject_mismatch,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.374232936455,-5745.747060342363,-1.3728274059076284,11506.792869732632,11653.893755422218,-147.100885689586,11492.74846587291,11527.494120684723,-34.74565481181526,10,1,0.1,ok,subject_mismatch,7,431305,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.0,-0.8,-3461.7217421413907,-3576.534997239529,-114.81325509813814,7492.369305616232,8290.921637145959,-798.5523315297269,7067.443484282781,7441.069994479058,-373.6265101962763,10,1,0.1,ok,subject_mismatch,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.419207070778,-1872.6060033606936,-2.1867962899159465,3756.640428245541,3887.430133657251,-130.78970541171066,3744.838414141556,3781.212006721388,-36.37359257983189,10,0,0.0,ok,subject_mismatch,7,431305,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2922.234067611633,-131.11342372024592,6123.031685927788,6926.048931513295,-803.0172455855072,5726.241287782774,6132.468135223266,-406.22684744049184,10,0,0.0,ok,subject_mismatch,7,431305,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.6460892686137,-1273.6776642480909,-6.031574979477227,2550.3130396499832,2682.5430785109857,-132.2300388610024,2539.2921785372278,2583.3553284961818,-44.063149958954455,10,5,0.5,ok,subject_mismatch,7,431305,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12163.613528397424,-125.26719933604907,24726.29119707272,25626.424134694786,-900.1329376220638,24220.692658122756,24615.22705679485,-394.5343986720982,10,0,0.0,ok,subject_mismatch,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.311565731463,-5748.179720779142,-3.8681550476794655,11506.667535322647,11658.759076295775,-152.09154097312967,11492.623131462926,11532.359441558285,-39.73631009535893,10,2,0.2,ok,subject_mismatch,8,432314,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3572.425311642023,-110.70356950063253,7492.369305616232,8282.702265950948,-790.3329603347156,7067.443484282781,7432.850623284046,-365.407139001265,10,1,0.1,ok,subject_mismatch,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.840265870366,-1875.8927317971177,-5.052465926751665,3757.4825458447167,3894.003590530099,-136.5210446853821,3745.680531740732,3787.7854635942354,-42.10493185350333,10,2,0.2,ok,subject_mismatch,8,432314,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2929.7153755034665,-138.5947316120796,6123.031685927788,6941.011547296963,-817.9798613691746,5726.241287782774,6147.430751006933,-421.1894632241592,10,1,0.1,ok,subject_mismatch,8,432314,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.3043664612944,-1268.320318597834,-2.015952136539454,2547.629594035345,2671.828387210472,-124.19879317512732,2536.608732922589,2572.640637195668,-36.03190427307891,10,6,0.6,ok,subject_mismatch,8,432314,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12190.504611766384,-152.15828270500788,24726.29119707272,25680.206301432703,-953.9151043599812,24220.692658122756,24669.00922353277,-448.31656541001576,10,0,0.0,ok,subject_mismatch,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-5746.151433349922,-5745.642657087845,0.5087762620769354,11510.347270559563,11653.684948913182,-143.33767835361687,11496.302866699843,11527.28531417569,-30.98244747584613,10,1,0.1,ok,subject_mismatch,9,433323,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3552.632917154579,-90.91117501318833,7492.369305616232,8243.117476976058,-750.7481713598263,7067.443484282781,7393.265834309158,-325.8223500263766,10,0,0.0,ok,subject_mismatch,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1869.3478637544888,-1876.2807288520612,-6.932865097572631,3754.497741612962,3894.7795846399854,-140.28184302702402,3742.6957275089776,3788.561457704123,-45.86573019514526,10,1,0.1,ok,subject_mismatch,9,433323,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2893.6343081562404,-102.51366426485356,6123.031685927788,6868.849412602511,-745.8177266747225,5726.241287782774,6075.268616312481,-349.0273285297071,10,1,0.1,ok,subject_mismatch,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.7830630264732,-1271.351413564543,-4.568350538069808,2548.5869871657023,2677.8905771438904,-129.30358997818803,2537.5661260529464,2578.702827129086,-41.136701076139616,10,4,0.4,ok,subject_mismatch,9,433323,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12229.20492981084,-190.8586007494632,24726.29119707272,25757.60693752161,-1031.315740448892,24220.692658122756,24746.40985962168,-525.7172014989264,10,0,0.0,ok,subject_mismatch,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.657430418512,-5744.770309251703,-0.1128788331907344,11507.359264696746,11651.9402532409,-144.5809885441522,11493.314860837025,11525.540618503406,-32.22575766638147,10,2,0.2,ok,subject_mismatch,10,434332,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3548.865334269959,-87.14359212856834,7492.369305616232,8235.58231120682,-743.2130055905873,7067.443484282781,7385.730668539918,-318.2871842571367,10,3,0.3,ok,subject_mismatch,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.4780096335403,-1878.032190105344,-7.554180471803875,3756.758033371065,3898.282507146552,-141.5244737754865,3744.9560192670806,3792.064380210688,-47.10836094360775,10,0,0.0,ok,subject_mismatch,10,434332,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2933.6053413889927,-142.4846974976058,6123.031685927788,6948.791479068015,-825.759793140227,5726.241287782774,6155.210682777985,-428.9693949952116,10,0,0.0,ok,subject_mismatch,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.8897508706157,-1273.7268255102706,-6.837074639654929,2548.8003628539877,2682.6414010353456,-133.84103818135827,2537.779501741232,2583.453651020541,-45.67414927930986,10,3,0.3,ok,subject_mismatch,10,434332,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12244.676313094946,-206.32998403356945,24726.29119707272,25788.549704089823,-1062.2585070171044,24220.692658122756,24777.35262618989,-556.6599680671388,10,0,0.0,ok,subject_mismatch,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5745.352668062125,-5739.463651640109,5.889016422016539,11508.749739983972,11641.32693801771,-132.57719803373766,11494.70533612425,11514.927303280218,-20.22196715596692,10,2,0.2,ok,subject_mismatch,11,435341,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3613.89332145737,-152.17157931597922,7492.369305616232,8365.638285581641,-873.268979965409,7067.443484282781,7515.78664291474,-448.3431586319584,10,3,0.3,ok,subject_mismatch,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.0,-0.8,-1871.2174459465773,-1880.8021688072272,-9.58472286064989,3758.2369059971393,3903.822464550318,-145.58555855317854,3746.4348918931546,3797.6043376144544,-51.16944572129978,10,2,0.2,ok,subject_mismatch,11,435341,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2940.8829965868345,-149.7623526954476,6123.031685927788,6963.346789463699,-840.3151035359106,5726.241287782774,6169.765993173669,-443.5247053908952,10,1,0.1,ok,subject_mismatch,11,435341,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1267.5108841975125,-1273.1872669534105,-5.676382755898203,2550.0426295077805,2681.562283921625,-131.51965441384436,2539.0217683950245,2582.374533906821,-43.352765511796406,10,3,0.3,ok,subject_mismatch,11,435341,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15628.233262524986,-15673.635073137058,-45.40181061207295,31906.06506399994,32646.46722417405,-740.4021601741115,31400.46652504997,31635.27014627412,-234.8036212241459,10,0,0.0,ok,within_subject_eeg_shuffle,0,424242,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5748.795593321106,-3.837107384571937,11507.96137573279,11659.990821379704,-152.0294456469146,11493.916971873068,11533.591186642212,-39.67421476914387,10,0,0.0,ok,within_subject_eeg_shuffle,0,424242,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3939.0742023010334,-4012.102436299813,-73.02823399877889,8447.07422593552,9162.056515266528,-714.9822893310084,8022.148404602069,8312.204872599626,-290.0564679975578,10,0,0.0,ok,within_subject_eeg_shuffle,0,424242,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1874.7513058262148,-4.700884978693466,3755.9028557990273,3891.720738588293,-135.8178827892657,3744.1008416950426,3785.5026116524296,-41.40176995738693,10,2,0.2,ok,within_subject_eeg_shuffle,0,424242,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3113.537445141985,-3341.647742288961,-228.11029714697588,6767.865288428985,7764.876280867952,-997.0109924389672,6371.0748902839705,6971.295484577922,-600.2205942939518,10,1,0.1,ok,within_subject_eeg_shuffle,0,424242,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.0309236091891,-1272.5066036073274,-5.475679998138276,2549.082708331134,2680.200957229459,-131.11824889832496,2538.0618472183783,2581.013207214655,-42.95135999627655,10,2,0.2,ok,within_subject_eeg_shuffle,0,424242,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-15627.302881990672,-15652.065990585412,-24.76310859473961,31904.204302931317,32603.32905907076,-699.1247561394448,31398.605763981344,31592.131981170824,-193.5262171894792,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5758.499369502909,-13.54088356637476,11507.96137573279,11679.39837374331,-171.43699801052026,11493.916971873068,11552.998739005818,-59.08176713274952,10,2,0.2,ok,within_subject_eeg_shuffle,1,425251,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-4036.0083999467056,-4181.4129573723085,-145.4045574256029,8640.94262122686,9500.677557411518,-859.7349361846573,8216.016799893412,8650.825914744617,-434.80911485120487,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.0504208475213,-1872.2438775005648,-2.1934566530435404,3755.9028557990273,3886.705881936993,-130.80302613796584,3744.1008416950426,3780.4877550011297,-36.38691330608708,10,2,0.2,ok,within_subject_eeg_shuffle,1,425251,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3078.157787612629,-3332.79406489966,-254.63627728703068,6697.105973370272,7747.168926089349,-1050.0629527190767,6300.315575225258,6953.588129799319,-653.2725545740614,10,0,0.0,ok,within_subject_eeg_shuffle,1,425251,True
