regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason
no_wake,3,lag_p3,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-1862.4838666811645,-1871.1797352171452,-8.695868535981162,3740.761582674866,3884.5041142471305,-143.7425315722644,3728.967733362329,3778.359470434291,-49.391737071962325,10,2,0.2,ok
no_wake,5,lag_p5,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.8,0.8,0.0,-3437.8086938990505,-3565.69258926321,-127.88389536415934,7444.142391618417,8268.435186167051,-824.2927945486344,7019.617387798101,7419.38517852642,-399.7677907283187,10,0,0.0,ok
no_wake,5,lag_p5,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-1859.721508032816,-1865.585980681208,-5.864472648391711,3735.233888079518,3873.289809487389,-138.0559214078712,3723.443016065632,3767.171961362416,-43.72894529678342,10,3,0.3,ok
rem_only,-5,lag_m5,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.8,0.8,-638.5274216515344,-678.7843434349821,-40.25692178344775,1542.903121335022,1851.2869175007345,-308.3837961657125,1361.0548433030688,1513.5686868699645,-152.5138435668955,10,0,0.0,ok
rem_only,-5,lag_m5,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-387.4531803880686,-419.0986124446744,-31.64543205660584,787.5658025871826,920.483596661144,-132.91779407396132,778.9063607761371,864.1972248893488,-85.29086411321168,10,0,0.0,ok
rem_only,-3,lag_m3,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-640.6206346187153,-634.3625142299411,6.258120388774159,1547.536359993996,1763.2730541506469,-215.73669415665088,1365.2412692374303,1424.7250284598822,-59.48375922245168,10,0,0.0,ok
rem_only,-3,lag_m3,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-389.74148056042463,-406.5362967710385,-16.794816210613874,792.1530696238453,895.4282988115518,-103.27522918770649,783.4829611208493,839.072593542077,-55.58963242122775,10,1,0.1,ok
rem_only,-1,lag_m1,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-643.6715398806493,-687.1715973775447,-43.50005749689535,1554.2266214747874,1831.8578376924984,-277.6312162177112,1371.343079761299,1518.3431947550894,-147.0001149937907,10,1,0.1,ok
rem_only,-1,lag_m1,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-395.8739859380326,-403.6629683932602,-7.788982455227597,804.4497433094947,883.5365653870973,-79.08682207760262,795.7479718760652,831.3259367865204,-35.577964910455194,10,3,0.3,ok
rem_only,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.8,0.8,-646.0198202479899,-683.6940995274769,-37.674279279487,1559.06901568932,1863.2998958425856,-304.2308801532656,1376.0396404959797,1523.3881990549537,-147.348558558974,10,0,0.0,ok
rem_only,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-397.17740833073833,-400.63075617875023,-3.453347848011901,807.0635567430713,883.868322887866,-76.80476614479471,798.3548166614767,827.2615123575005,-28.906695696023803,10,2,0.2,ok
rem_only,1,lag_p1,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.8,0.8,-554.8082643342397,-613.9373453795776,-59.1290810453379,1376.500070381968,1723.5155539413486,-347.0154835593805,1193.6165286684793,1383.874690759155,-190.2581620906758,10,0,0.0,ok
rem_only,1,lag_p1,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-395.7316196051852,-413.05531667663,-17.32369707144477,804.1650106437999,908.6721476705516,-104.5071370267517,795.4632392103704,852.1106333532599,-56.64739414288954,10,0,0.0,ok
rem_only,3,lag_p3,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-516.1011705677197,-515.6357573969934,0.465413170726265,1298.497431892005,1487.777384662385,-189.27995277038008,1116.2023411354394,1175.2715147939869,-59.06917365854747,10,0,0.0,ok
